path,id,fitted_entries,method,resolution,contourLevel,pdb_rsync,emdb_rsync,map_found,pdb_found,map_path,pdb_path,subunit_count
/work/mzumbado/biostructure/em/dataset/header/emd-5104-v19.xml,emd-5104,3ixz,twoDCrystal,6.5,0.0015,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3ixz.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5104/map/emd_5104.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5104.map,/work/mzumbado/biostructure/em/dataset/models/pdb3ixz.ent,2
/work/mzumbado/biostructure/em/dataset/header/emd-5119-v19.xml,emd-5119,1xi4,singleParticle,7.9,0.25,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb1xi4.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5119/map/emd_5119.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5119.map,/work/mzumbado/biostructure/em/dataset/models/pdb1xi4.ent,18
/work/mzumbado/biostructure/em/dataset/header/emd-5122-v19.xml,emd-5122,3iyc,singleParticle,10.0,2.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3iyc.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5122/map/emd_5122.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5122.map,/work/mzumbado/biostructure/em/dataset/models/pdb3iyc.ent,5
/work/mzumbado/biostructure/em/dataset/header/emd-5123-v19.xml,emd-5123,3iyb,singleParticle,10.0,2.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3iyb.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5123/map/emd_5123.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5123.map,/work/mzumbado/biostructure/em/dataset/models/pdb3iyb.ent,5
/work/mzumbado/biostructure/em/dataset/header/emd-5138-v19.xml,emd-5138,3j03,singleParticle,4.8,0.9,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j03.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5138/map/emd_5138.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5138.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j03.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-5140-v19.xml,emd-5140,3iyf,singleParticle,8.0,0.95,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3iyf.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5140/map/emd_5140.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5140.map,/work/mzumbado/biostructure/em/dataset/models/pdb3iyf.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-5145-v19.xml,emd-5145,3iyg,singleParticle,4.7,2.53,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3iyg.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5145/map/emd_5145.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5145.map,/work/mzumbado/biostructure/em/dataset/models/pdb3iyg.ent,8
/work/mzumbado/biostructure/em/dataset/header/emd-5147-v19.xml,emd-5147,3iyk,singleParticle,7.0,0.019,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3iyk.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5147/map/emd_5147.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5147.map,/work/mzumbado/biostructure/em/dataset/models/pdb3iyk.ent,9
/work/mzumbado/biostructure/em/dataset/header/emd-5149-v19.xml,emd-5149,3iyi,singleParticle,9.1,1.45,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3iyi.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5149/map/emd_5149.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5149.map,/work/mzumbado/biostructure/em/dataset/models/pdb3iyi.ent,7
/work/mzumbado/biostructure/em/dataset/header/emd-5150-v19.xml,emd-5150,3iyh,singleParticle,8.2,2.5,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3iyh.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5150/map/emd_5150.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5150.map,/work/mzumbado/biostructure/em/dataset/models/pdb3iyh.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-5179-v19.xml,emd-5179,3iyp,singleParticle,7.2,0.8,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3iyp.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5179/map/emd_5179.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5179.map,/work/mzumbado/biostructure/em/dataset/models/pdb3iyp.ent,5
/work/mzumbado/biostructure/em/dataset/header/emd-5186-v19.xml,emd-5186,3j2t,singleParticle,9.5,1.3,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j2t.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5186/map/emd_5186.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5186.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j2t.ent,14
/work/mzumbado/biostructure/em/dataset/header/emd-5223-v19.xml,emd-5223,3iz0,helical,8.6,1.9,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3iz0.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5223/map/emd_5223.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5223.map,/work/mzumbado/biostructure/em/dataset/models/pdb3iz0.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-5245-v19.xml,emd-5245,3izi,singleParticle,6.7,0.28,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3izi.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5245/map/emd_5245.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5245.map,/work/mzumbado/biostructure/em/dataset/models/pdb3izi.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-5246-v19.xml,emd-5246,3izj,singleParticle,6.9,0.35,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3izj.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5246/map/emd_5246.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5246.map,/work/mzumbado/biostructure/em/dataset/models/pdb3izj.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-5247-v19.xml,emd-5247,3izk,singleParticle,4.9,0.4,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3izk.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5247/map/emd_5247.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5247.map,/work/mzumbado/biostructure/em/dataset/models/pdb3izk.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-5248-v19.xml,emd-5248,3izl,singleParticle,6.2,0.38,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3izl.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5248/map/emd_5248.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5248.map,/work/mzumbado/biostructure/em/dataset/models/pdb3izl.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-5249-v19.xml,emd-5249,3izm,singleParticle,7.2,4.15,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3izm.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5249/map/emd_5249.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5249.map,/work/mzumbado/biostructure/em/dataset/models/pdb3izm.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-5250-v19.xml,emd-5250,3izn,singleParticle,6.4,1.58,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3izn.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5250/map/emd_5250.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5250.map,/work/mzumbado/biostructure/em/dataset/models/pdb3izn.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-5251-v19.xml,emd-5251,3j0f,singleParticle,7.0,1.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j0f.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5251/map/emd_5251.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5251.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j0f.ent,12
/work/mzumbado/biostructure/em/dataset/header/emd-5258-v19.xml,emd-5258,3j02,singleParticle,8.0,0.02,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j02.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5258/map/emd_5258.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5258.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j02.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-5268-v19.xml,emd-5268,3j05,singleParticle,7.0,2.5,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j05.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5268/map/emd_5268.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5268.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j05.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-5271-v19.xml,emd-5271,3j08,helical,10.0,130.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j08.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5271/map/emd_5271.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5271.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j08.ent,2
/work/mzumbado/biostructure/em/dataset/header/emd-5275-v19.xml,emd-5275,3j0c,singleParticle,4.8,2.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j0c.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5275/map/emd_5275.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5275.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j0c.ent,12
/work/mzumbado/biostructure/em/dataset/header/emd-5276-v19.xml,emd-5276,3j0c,singleParticle,4.8,6.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j0c.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5276/map/emd_5276.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5276.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j0c.ent,12
/work/mzumbado/biostructure/em/dataset/header/emd-5292-v19.xml,emd-5292,3j3p,singleParticle,9.1,27.1,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j3p.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5292/map/emd_5292.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5292.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j3p.ent,5
/work/mzumbado/biostructure/em/dataset/header/emd-5326-v19.xml,emd-5326,3j0l,singleParticle,9.8,1000.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j0l.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5326/map/emd_5326.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5326.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j0l.ent,32
/work/mzumbado/biostructure/em/dataset/header/emd-5327-v19.xml,emd-5327,3j0o,singleParticle,9.0,1000.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j0o.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5327/map/emd_5327.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5327.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j0o.ent,30
/work/mzumbado/biostructure/em/dataset/header/emd-5335-v19.xml,emd-5335,3j0j,singleParticle,9.7,0.5479999999999999,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j0j.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5335/map/emd_5335.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5335.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j0j.ent,13
/work/mzumbado/biostructure/em/dataset/header/emd-5354-v19.xml,emd-5354,3j0s,helical,9.0,0.043,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j0s.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5354/map/emd_5354.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5354.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j0s.ent,24
/work/mzumbado/biostructure/em/dataset/header/emd-5391-v19.xml,emd-5391,3j1b,singleParticle,4.9,3.3,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j1b.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5391/map/emd_5391.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5391.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j1b.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-5392-v19.xml,emd-5392,3j1c,singleParticle,9.1,1.8,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j1c.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5392/map/emd_5392.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5392.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j1c.ent,18
/work/mzumbado/biostructure/em/dataset/header/emd-5395-v19.xml,emd-5395,3j1e,singleParticle,8.3,5.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j1e.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5395/map/emd_5395.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5395.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j1e.ent,18
/work/mzumbado/biostructure/em/dataset/header/emd-5396-v19.xml,emd-5396,3j1f,singleParticle,6.2,4.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j1f.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5396/map/emd_5396.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5396.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j1f.ent,18
/work/mzumbado/biostructure/em/dataset/header/emd-5410-v19.xml,emd-5410,3j1p,singleParticle,6.5,2.6,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j1p.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5410/map/emd_5410.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5410.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j1p.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-5423-v19.xml,emd-5423,3j1r,helical,7.5,0.284,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j1r.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5423/map/emd_5423.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5423.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j1r.ent,21
/work/mzumbado/biostructure/em/dataset/header/emd-5424-v19.xml,emd-5424,3j1s,singleParticle,8.5,1.34,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j1s.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5424/map/emd_5424.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5424.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j1s.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-5439-v19.xml,emd-5439,3j1t,helical,9.7,0.0036,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j1t.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5439/map/emd_5439.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5439.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j1t.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-5465-v19.xml,emd-5465,3j22,singleParticle,6.3,1.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j22.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5465/map/emd_5465.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5465.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j22.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-5466-v19.xml,emd-5466,3j23,singleParticle,9.2,1.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j23.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5466/map/emd_5466.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5466.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j23.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-5514-v19.xml,emd-5514,3j2j,singleParticle,9.54,3000.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j2j.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5514/map/emd_5514.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5514.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j2j.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-5577-v19.xml,emd-5577,3j2w,singleParticle,5.0,1.1,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j2w.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5577/map/emd_5577.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5577.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j2w.ent,20
/work/mzumbado/biostructure/em/dataset/header/emd-5582-v19.xml,emd-5582,3j34,helical,8.6,29.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j34.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5582/map/emd_5582.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5582.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j34.ent,42
/work/mzumbado/biostructure/em/dataset/header/emd-5584-v19.xml,emd-5584,3j31,singleParticle,4.5,0.05,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j31.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5584/map/emd_5584.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5584.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j31.ent,18
/work/mzumbado/biostructure/em/dataset/header/emd-5586-v19.xml,emd-5586,3j32,singleParticle,4.5,1.5,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j32.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5586/map/emd_5586.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5586.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j32.ent,2
/work/mzumbado/biostructure/em/dataset/header/emd-5607-v19.xml,emd-5607,3j3t,singleParticle,9.0,1.5,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j3t.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5607/map/emd_5607.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5607.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j3t.ent,12
/work/mzumbado/biostructure/em/dataset/header/emd-5609-v19.xml,emd-5609,3j3u,singleParticle,10.0,1.5,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j3u.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5609/map/emd_5609.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5609.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j3u.ent,12
/work/mzumbado/biostructure/em/dataset/header/emd-5610-v19.xml,emd-5610,3j3r,singleParticle,9.4,1.5,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j3r.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5610/map/emd_5610.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5610.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j3r.ent,12
/work/mzumbado/biostructure/em/dataset/header/emd-5645-v19.xml,emd-5645,3j3x,singleParticle,4.6,0.27,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j3x.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5645/map/emd_5645.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5645.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j3x.ent,16
/work/mzumbado/biostructure/em/dataset/header/emd-5678-v19.xml,emd-5678,3j40,singleParticle,4.5,5.2,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j40.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5678/map/emd_5678.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5678.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j40.ent,14
/work/mzumbado/biostructure/em/dataset/header/emd-5692-v19.xml,emd-5692,3j45,singleParticle,9.5,1.8,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j45.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5692/map/emd_5692.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5692.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j45.ent,11
/work/mzumbado/biostructure/em/dataset/header/emd-5710-v19.xml,emd-5710,3j48,singleParticle,5.5,1.3,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j48.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5710/map/emd_5710.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5710.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j48.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-5751-v19.xml,emd-5751,3j4k,singleParticle,8.0,2.1,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j4k.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5751/map/emd_5751.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5751.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j4k.ent,7
/work/mzumbado/biostructure/em/dataset/header/emd-5771-v19.xml,emd-5771,3j5l,singleParticle,6.6,0.0011,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j5l.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5771/map/emd_5771.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5771.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j5l.ent,34
/work/mzumbado/biostructure/em/dataset/header/emd-5779-v19.xml,emd-5779,3j5m,singleParticle,5.8,0.027000000000000003,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j5m.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5779/map/emd_5779.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5779.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j5m.ent,12
/work/mzumbado/biostructure/em/dataset/header/emd-5784-v19.xml,emd-5784,3j5s,singleParticle,7.5,80.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j5s.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5784/map/emd_5784.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5784.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j5s.ent,8
/work/mzumbado/biostructure/em/dataset/header/emd-5801-v19.xml,emd-5801,3j5y,singleParticle,9.7,0.02,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j5y.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5801/map/emd_5801.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5801.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j5y.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-5886-v19.xml,emd-5886,3jbd,singleParticle,4.8,0.0219,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3jbd.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5886/map/emd_5886.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5886.map,/work/mzumbado/biostructure/em/dataset/models/pdb3jbd.ent,5
/work/mzumbado/biostructure/em/dataset/header/emd-5888-v19.xml,emd-5888,3jbc,singleParticle,6.5,0.0402,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3jbc.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5888/map/emd_5888.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5888.map,/work/mzumbado/biostructure/em/dataset/models/pdb3jbc.ent,5
/work/mzumbado/biostructure/em/dataset/header/emd-5895-v19.xml,emd-5895,3j6e,singleParticle,4.7,4.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j6e.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5895/map/emd_5895.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5895.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j6e.ent,18
/work/mzumbado/biostructure/em/dataset/header/emd-5896-v19.xml,emd-5896,3j6f,singleParticle,4.9,4.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j6f.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5896/map/emd_5896.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5896.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j6f.ent,18
/work/mzumbado/biostructure/em/dataset/header/emd-5897-v19.xml,emd-5897,3j6g,singleParticle,5.5,4.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j6g.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5897/map/emd_5897.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5897.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j6g.ent,18
/work/mzumbado/biostructure/em/dataset/header/emd-5916-v19.xml,emd-5916,3j6h,singleParticle,8.1,152.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j6h.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5916/map/emd_5916.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5916.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j6h.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-5917-v19.xml,emd-5917,4pt2,singleParticle,4.6,2.5,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb4pt2.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5917/map/emd_5917.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5917.map,/work/mzumbado/biostructure/em/dataset/models/pdb4pt2.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-5931-v19.xml,emd-5931,3j6p,helical,8.2,0.106,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j6p.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5931/map/emd_5931.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5931.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j6p.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-5932-v19.xml,emd-5932,3j6r,singleParticle,9.1,800.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j6r.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5932/map/emd_5932.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5932.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j6r.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-5933-v19.xml,emd-5933,3j6s,singleParticle,6.0,2.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb3j6s.ent.gz,rsync.rcsb.org::emdb/structures/EMD-5933/map/emd_5933.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_5933.map,/work/mzumbado/biostructure/em/dataset/models/pdb3j6s.ent,6
