id,map_path,contourLevel,tagged_path,subunits,matched_subunits,voxels,voxels_matched,voxels_discarted,voxels_reassigned,voxels_assigned
14346,/data/ggutierrez/models/14346_resized.mrc,0.79,/data/ggutierrez/dataset/gt/14346_resized_gt.mrc,6,6,83471,83471,0,7059,12362
14346,/data/ggutierrez/models/14346_resized.mrc,0.79,/data/ggutierrez/dataset/gt/14346_resized_gt.mrc,6,6,83471,83471,0,7059,19647
15221,/data/ggutierrez/models/15221_resized.mrc,1.7,/data/ggutierrez/dataset/gt/15221_resized_gt.mrc,4,4,744006,742286,1720,324053,34925
15221,/data/ggutierrez/models/15221_resized.mrc,1.7,/data/ggutierrez/dataset/gt/15221_resized_gt.mrc,4,4,744006,742286,1720,324053,332359
15221,/data/ggutierrez/models/15221_resized.mrc,1.7,/data/ggutierrez/dataset/gt/15221_resized_gt.mrc,4,4,744006,742286,1720,324053,35952
15221,/data/ggutierrez/models/15221_resized.mrc,1.7,/data/ggutierrez/dataset/gt/15221_resized_gt.mrc,4,4,744006,742286,1720,324053,339050
15575,/data/ggutierrez/models/15575_resized.mrc,0.005,/data/ggutierrez/dataset/gt/15575_resized_gt.mrc,8,8,472708,471096,1612,138804,69128
15575,/data/ggutierrez/models/15575_resized.mrc,0.005,/data/ggutierrez/dataset/gt/15575_resized_gt.mrc,8,8,472708,471096,1612,138804,71115
15575,/data/ggutierrez/models/15575_resized.mrc,0.005,/data/ggutierrez/dataset/gt/15575_resized_gt.mrc,8,8,472708,471096,1612,138804,75151
15575,/data/ggutierrez/models/15575_resized.mrc,0.005,/data/ggutierrez/dataset/gt/15575_resized_gt.mrc,8,8,472708,471096,1612,138804,91267
15575,/data/ggutierrez/models/15575_resized.mrc,0.005,/data/ggutierrez/dataset/gt/15575_resized_gt.mrc,8,8,472708,471096,1612,138804,84648
15575,/data/ggutierrez/models/15575_resized.mrc,0.005,/data/ggutierrez/dataset/gt/15575_resized_gt.mrc,8,8,472708,471096,1612,138804,68070
15575,/data/ggutierrez/models/15575_resized.mrc,0.005,/data/ggutierrez/dataset/gt/15575_resized_gt.mrc,8,8,472708,471096,1612,138804,3836
15575,/data/ggutierrez/models/15575_resized.mrc,0.005,/data/ggutierrez/dataset/gt/15575_resized_gt.mrc,8,8,472708,471096,1612,138804,7881
15668,/data/ggutierrez/models/15668_resized.mrc,0.0035,/data/ggutierrez/dataset/gt/15668_resized_gt.mrc,2,2,633131,632316,815,120414,318066
15668,/data/ggutierrez/models/15668_resized.mrc,0.0035,/data/ggutierrez/dataset/gt/15668_resized_gt.mrc,2,2,633131,632316,815,120414,314250
16914,/data/ggutierrez/models/16914_resized.mrc,0.27,/data/ggutierrez/dataset/gt/16914_resized_gt.mrc,4,4,30352,30352,0,900,7286
16914,/data/ggutierrez/models/16914_resized.mrc,0.27,/data/ggutierrez/dataset/gt/16914_resized_gt.mrc,4,4,30352,30352,0,900,7592
16914,/data/ggutierrez/models/16914_resized.mrc,0.27,/data/ggutierrez/dataset/gt/16914_resized_gt.mrc,4,4,30352,30352,0,900,7592
16914,/data/ggutierrez/models/16914_resized.mrc,0.27,/data/ggutierrez/dataset/gt/16914_resized_gt.mrc,4,4,30352,30352,0,900,7882
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14272
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14258
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14393
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14409
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14429
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14419
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14270
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14428
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14412
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14332
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14344
20437,/data/ggutierrez/models/20437_resized.mrc,0.0145,/data/ggutierrez/dataset/gt/20437_resized_gt.mrc,12,12,173406,172437,969,8872,14471
20495,/data/ggutierrez/models/20495_resized.mrc,0.0148,/data/ggutierrez/dataset/gt/20495_resized_gt.mrc,4,4,176542,173263,3279,22966,43127
20495,/data/ggutierrez/models/20495_resized.mrc,0.0148,/data/ggutierrez/dataset/gt/20495_resized_gt.mrc,4,4,176542,173263,3279,22966,43383
20495,/data/ggutierrez/models/20495_resized.mrc,0.0148,/data/ggutierrez/dataset/gt/20495_resized_gt.mrc,4,4,176542,173263,3279,22966,43436
20495,/data/ggutierrez/models/20495_resized.mrc,0.0148,/data/ggutierrez/dataset/gt/20495_resized_gt.mrc,4,4,176542,173263,3279,22966,43317
20613,/data/ggutierrez/models/20613_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20613_resized_gt.mrc,8,8,231950,230804,1146,28615,25900
20613,/data/ggutierrez/models/20613_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20613_resized_gt.mrc,8,8,231950,230804,1146,28615,29222
20613,/data/ggutierrez/models/20613_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20613_resized_gt.mrc,8,8,231950,230804,1146,28615,29639
20613,/data/ggutierrez/models/20613_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20613_resized_gt.mrc,8,8,231950,230804,1146,28615,29465
20613,/data/ggutierrez/models/20613_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20613_resized_gt.mrc,8,8,231950,230804,1146,28615,29001
20613,/data/ggutierrez/models/20613_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20613_resized_gt.mrc,8,8,231950,230804,1146,28615,28509
20613,/data/ggutierrez/models/20613_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20613_resized_gt.mrc,8,8,231950,230804,1146,28615,28248
20613,/data/ggutierrez/models/20613_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20613_resized_gt.mrc,8,8,231950,230804,1146,28615,30820
20664,/data/ggutierrez/models/20664_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20664_resized_gt.mrc,8,8,177986,177986,0,39692,25676
20664,/data/ggutierrez/models/20664_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20664_resized_gt.mrc,8,8,177986,177986,0,39692,25496
20664,/data/ggutierrez/models/20664_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20664_resized_gt.mrc,8,8,177986,177986,0,39692,26856
20664,/data/ggutierrez/models/20664_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20664_resized_gt.mrc,8,8,177986,177986,0,39692,24333
20664,/data/ggutierrez/models/20664_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20664_resized_gt.mrc,8,8,177986,177986,0,39692,19180
20664,/data/ggutierrez/models/20664_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20664_resized_gt.mrc,8,8,177986,177986,0,39692,19202
20664,/data/ggutierrez/models/20664_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20664_resized_gt.mrc,8,8,177986,177986,0,39692,18498
20664,/data/ggutierrez/models/20664_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20664_resized_gt.mrc,8,8,177986,177986,0,39692,18745
20665,/data/ggutierrez/models/20665_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20665_resized_gt.mrc,8,8,177537,177537,0,77059,25358
20665,/data/ggutierrez/models/20665_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20665_resized_gt.mrc,8,8,177537,177537,0,77059,25078
20665,/data/ggutierrez/models/20665_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20665_resized_gt.mrc,8,8,177537,177537,0,77059,24683
20665,/data/ggutierrez/models/20665_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20665_resized_gt.mrc,8,8,177537,177537,0,77059,25304
20665,/data/ggutierrez/models/20665_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20665_resized_gt.mrc,8,8,177537,177537,0,77059,19179
20665,/data/ggutierrez/models/20665_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20665_resized_gt.mrc,8,8,177537,177537,0,77059,19003
20665,/data/ggutierrez/models/20665_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20665_resized_gt.mrc,8,8,177537,177537,0,77059,19582
20665,/data/ggutierrez/models/20665_resized.mrc,0.008,/data/ggutierrez/dataset/gt/20665_resized_gt.mrc,8,8,177537,177537,0,77059,19350
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,29246
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,25333
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,15120
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,15221
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,10545
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,2286
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,2009
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,10811
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,29306
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,8598
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,8680
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,29013
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,28718
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,8788
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,8437
20689,/data/ggutierrez/models/20689_resized.mrc,0.009,/data/ggutierrez/dataset/gt/20689_resized_gt.mrc,16,16,257820,257144,676,85285,25033
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,21529
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,22507
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,21803
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,21879
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,20879
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,21865
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,21836
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,20730
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,21461
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,21412
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,21333
20916,/data/ggutierrez/models/20916_resized.mrc,0.00568,/data/ggutierrez/dataset/gt/20916_resized_gt.mrc,12,12,259015,258903,112,68977,21669
20930,/data/ggutierrez/models/20930_resized.mrc,0.004,/data/ggutierrez/dataset/gt/20930_resized_gt.mrc,8,8,239464,239464,0,58350,36494
20930,/data/ggutierrez/models/20930_resized.mrc,0.004,/data/ggutierrez/dataset/gt/20930_resized_gt.mrc,8,8,239464,239464,0,58350,23226
20930,/data/ggutierrez/models/20930_resized.mrc,0.004,/data/ggutierrez/dataset/gt/20930_resized_gt.mrc,8,8,239464,239464,0,58350,35671
20930,/data/ggutierrez/models/20930_resized.mrc,0.004,/data/ggutierrez/dataset/gt/20930_resized_gt.mrc,8,8,239464,239464,0,58350,23932
20930,/data/ggutierrez/models/20930_resized.mrc,0.004,/data/ggutierrez/dataset/gt/20930_resized_gt.mrc,8,8,239464,239464,0,58350,37260
20930,/data/ggutierrez/models/20930_resized.mrc,0.004,/data/ggutierrez/dataset/gt/20930_resized_gt.mrc,8,8,239464,239464,0,58350,23191
20930,/data/ggutierrez/models/20930_resized.mrc,0.004,/data/ggutierrez/dataset/gt/20930_resized_gt.mrc,8,8,239464,239464,0,58350,36354
20930,/data/ggutierrez/models/20930_resized.mrc,0.004,/data/ggutierrez/dataset/gt/20930_resized_gt.mrc,8,8,239464,239464,0,58350,23336
20931,/data/ggutierrez/models/20931_resized.mrc,0.005,/data/ggutierrez/dataset/gt/20931_resized_gt.mrc,8,8,205972,205972,0,132559,29664
20931,/data/ggutierrez/models/20931_resized.mrc,0.005,/data/ggutierrez/dataset/gt/20931_resized_gt.mrc,8,8,205972,205972,0,132559,21769
20931,/data/ggutierrez/models/20931_resized.mrc,0.005,/data/ggutierrez/dataset/gt/20931_resized_gt.mrc,8,8,205972,205972,0,132559,29129
20931,/data/ggutierrez/models/20931_resized.mrc,0.005,/data/ggutierrez/dataset/gt/20931_resized_gt.mrc,8,8,205972,205972,0,132559,22513
20931,/data/ggutierrez/models/20931_resized.mrc,0.005,/data/ggutierrez/dataset/gt/20931_resized_gt.mrc,8,8,205972,205972,0,132559,30927
20931,/data/ggutierrez/models/20931_resized.mrc,0.005,/data/ggutierrez/dataset/gt/20931_resized_gt.mrc,8,8,205972,205972,0,132559,21639
20931,/data/ggutierrez/models/20931_resized.mrc,0.005,/data/ggutierrez/dataset/gt/20931_resized_gt.mrc,8,8,205972,205972,0,132559,28786
20931,/data/ggutierrez/models/20931_resized.mrc,0.005,/data/ggutierrez/dataset/gt/20931_resized_gt.mrc,8,8,205972,205972,0,132559,21545
20932,/data/ggutierrez/models/20932_resized.mrc,0.006,/data/ggutierrez/dataset/gt/20932_resized_gt.mrc,8,8,190573,190573,0,74724,27776
20932,/data/ggutierrez/models/20932_resized.mrc,0.006,/data/ggutierrez/dataset/gt/20932_resized_gt.mrc,8,8,190573,190573,0,74724,19364
20932,/data/ggutierrez/models/20932_resized.mrc,0.006,/data/ggutierrez/dataset/gt/20932_resized_gt.mrc,8,8,190573,190573,0,74724,27742
20932,/data/ggutierrez/models/20932_resized.mrc,0.006,/data/ggutierrez/dataset/gt/20932_resized_gt.mrc,8,8,190573,190573,0,74724,19941
20932,/data/ggutierrez/models/20932_resized.mrc,0.006,/data/ggutierrez/dataset/gt/20932_resized_gt.mrc,8,8,190573,190573,0,74724,27694
20932,/data/ggutierrez/models/20932_resized.mrc,0.006,/data/ggutierrez/dataset/gt/20932_resized_gt.mrc,8,8,190573,190573,0,74724,19687
20932,/data/ggutierrez/models/20932_resized.mrc,0.006,/data/ggutierrez/dataset/gt/20932_resized_gt.mrc,8,8,190573,190573,0,74724,28588
20932,/data/ggutierrez/models/20932_resized.mrc,0.006,/data/ggutierrez/dataset/gt/20932_resized_gt.mrc,8,8,190573,190573,0,74724,19781
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,26886
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,6698
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,5880
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,5065
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,30902
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,27801
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,27872
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,8687
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,7691
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,9167
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,6750
21151,/data/ggutierrez/models/21151_resized.mrc,0.009,/data/ggutierrez/dataset/gt/21151_resized_gt.mrc,12,12,170605,170598,7,77431,7199
21454,/data/ggutierrez/models/21454_resized.mrc,0.0166,/data/ggutierrez/dataset/gt/21454_resized_gt.mrc,4,4,139891,139891,0,21361,34579
21454,/data/ggutierrez/models/21454_resized.mrc,0.0166,/data/ggutierrez/dataset/gt/21454_resized_gt.mrc,4,4,139891,139891,0,21361,35098
21454,/data/ggutierrez/models/21454_resized.mrc,0.0166,/data/ggutierrez/dataset/gt/21454_resized_gt.mrc,4,4,139891,139891,0,21361,35136
21454,/data/ggutierrez/models/21454_resized.mrc,0.0166,/data/ggutierrez/dataset/gt/21454_resized_gt.mrc,4,4,139891,139891,0,21361,35078
21661,/data/ggutierrez/models/21661_resized.mrc,0.25,/data/ggutierrez/dataset/gt/21661_resized_gt.mrc,8,8,212179,210362,1817,52091,10086
21661,/data/ggutierrez/models/21661_resized.mrc,0.25,/data/ggutierrez/dataset/gt/21661_resized_gt.mrc,8,8,212179,210362,1817,52091,10222
21661,/data/ggutierrez/models/21661_resized.mrc,0.25,/data/ggutierrez/dataset/gt/21661_resized_gt.mrc,8,8,212179,210362,1817,52091,24638
21661,/data/ggutierrez/models/21661_resized.mrc,0.25,/data/ggutierrez/dataset/gt/21661_resized_gt.mrc,8,8,212179,210362,1817,52091,30953
21661,/data/ggutierrez/models/21661_resized.mrc,0.25,/data/ggutierrez/dataset/gt/21661_resized_gt.mrc,8,8,212179,210362,1817,52091,23655
21661,/data/ggutierrez/models/21661_resized.mrc,0.25,/data/ggutierrez/dataset/gt/21661_resized_gt.mrc,8,8,212179,210362,1817,52091,39055
21661,/data/ggutierrez/models/21661_resized.mrc,0.25,/data/ggutierrez/dataset/gt/21661_resized_gt.mrc,8,8,212179,210362,1817,52091,42662
21661,/data/ggutierrez/models/21661_resized.mrc,0.25,/data/ggutierrez/dataset/gt/21661_resized_gt.mrc,8,8,212179,210362,1817,52091,29091
21693,/data/ggutierrez/models/21693_resized.mrc,0.678,/data/ggutierrez/dataset/gt/21693_resized_gt.mrc,4,4,64113,64113,0,1144,20401
21693,/data/ggutierrez/models/21693_resized.mrc,0.678,/data/ggutierrez/dataset/gt/21693_resized_gt.mrc,4,4,64113,64113,0,1144,20526
21693,/data/ggutierrez/models/21693_resized.mrc,0.678,/data/ggutierrez/dataset/gt/21693_resized_gt.mrc,4,4,64113,64113,0,1144,11385
21693,/data/ggutierrez/models/21693_resized.mrc,0.678,/data/ggutierrez/dataset/gt/21693_resized_gt.mrc,4,4,64113,64113,0,1144,11801
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,8673
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,68883
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,83775
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,82950
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,77687
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,129893
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,139378
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,111157
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,16224
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,15591
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,6272
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,25270
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,101184
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,89724
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,262403
22115,/data/ggutierrez/models/22115_resized.mrc,0.0025,/data/ggutierrez/dataset/gt/22115_resized_gt.mrc,16,16,1635381,1634215,1166,527579,415151
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,12133
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,69162
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,27622
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,47551
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,12872
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,13158
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,13034
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,11723
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,8515
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,10097
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,12262
22206,/data/ggutierrez/models/22206_resized.mrc,0.0053,/data/ggutierrez/dataset/gt/22206_resized_gt.mrc,12,12,294615,294615,0,69026,56486
22423,/data/ggutierrez/models/22423_resized.mrc,0.009,/data/ggutierrez/dataset/gt/22423_resized_gt.mrc,4,4,581684,581566,118,193117,144916
22423,/data/ggutierrez/models/22423_resized.mrc,0.009,/data/ggutierrez/dataset/gt/22423_resized_gt.mrc,4,4,581684,581566,118,193117,144330
22423,/data/ggutierrez/models/22423_resized.mrc,0.009,/data/ggutierrez/dataset/gt/22423_resized_gt.mrc,4,4,581684,581566,118,193117,145959
22423,/data/ggutierrez/models/22423_resized.mrc,0.009,/data/ggutierrez/dataset/gt/22423_resized_gt.mrc,4,4,581684,581566,118,193117,146361
22754,/data/ggutierrez/models/22754_resized.mrc,0.0247,/data/ggutierrez/dataset/gt/22754_resized_gt.mrc,4,4,59158,59157,1,2134,14591
22754,/data/ggutierrez/models/22754_resized.mrc,0.0247,/data/ggutierrez/dataset/gt/22754_resized_gt.mrc,4,4,59158,59157,1,2134,14736
22754,/data/ggutierrez/models/22754_resized.mrc,0.0247,/data/ggutierrez/dataset/gt/22754_resized_gt.mrc,4,4,59158,59157,1,2134,14906
22754,/data/ggutierrez/models/22754_resized.mrc,0.0247,/data/ggutierrez/dataset/gt/22754_resized_gt.mrc,4,4,59158,59157,1,2134,14924
23014,/data/ggutierrez/models/23014_resized.mrc,0.367,/data/ggutierrez/dataset/gt/23014_resized_gt.mrc,4,4,235184,231354,3830,70277,54158
23014,/data/ggutierrez/models/23014_resized.mrc,0.367,/data/ggutierrez/dataset/gt/23014_resized_gt.mrc,4,4,235184,231354,3830,70277,58536
23014,/data/ggutierrez/models/23014_resized.mrc,0.367,/data/ggutierrez/dataset/gt/23014_resized_gt.mrc,4,4,235184,231354,3830,70277,59199
