id,map_path,contourLevel,gt_path,gt_subunits,matched_subunits,step,sigma,voxels,voxels_assigned,euler_segments,iou,proportion,consistency,homogenity,label
emd-4766,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4766.mrc,0.0067,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4766_gt.mrc,12,36,3,2.1389355042166986,395685,"{1: 2397, 2: 1364, 3: 1263, 4: 8078, 5: 5165, 6: 9667, 7: 13586, 8: 2860, 9: 7092, 10: 3020, 11: 8520, 12: 9038, 13: 11193, 14: 8575, 15: 3433, 16: 3711, 17: 5331, 18: 6855, 19: 2285, 20: 10154, 21: 9210, 22: 10349, 23: 11081, 24: 5766, 25: 9746, 26: 3617, 27: 9231, 28: 3451, 29: 671, 30: 5842, 31: 9875, 32: 6615, 33: 4680, 34: 5474, 35: 8428, 36: 1486}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: 1, 32: 1, 33: 1, 34: 1, 35: 1, 36: 1}",0.03627595149148483,9.416666666666666,0.05334918349810605,6.834662794497465e+19,bad
emd-4913,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913.mrc,0.0107,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913_gt.mrc,8,48,4,1.2247357647884356,633615,"{1: 1879, 2: 1620, 3: 1632, 4: 7346, 5: 29080, 6: 19726, 7: 8429, 8: 17285, 9: 9798, 10: 11554, 11: 11528, 12: 14208, 13: 13208, 14: 2086, 15: 7573, 16: 4298, 17: 2051, 18: 2875, 19: 9588, 20: 6680, 21: 13299, 22: 6934, 23: 8802, 24: 3558, 25: 23373, 26: 7453, 27: 7314, 28: 29613, 29: 22409, 30: 10584, 31: 31055, 32: 20661, 33: 22728, 34: 4651, 35: 6708, 36: 19496, 37: 12458, 38: 44757, 39: 37383, 40: 9721, 41: 7420, 42: 10522, 43: 4938, 44: 6840, 45: 10145, 46: 33644, 47: 9802, 48: 25679}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: 1, 32: 1, 33: 1, 34: 1, 35: 1, 36: 1, 37: 1, 38: 1, 39: 0, 40: 1, 41: 1, 42: 1, 43: 1, 44: 1, 45: 1, 46: 1, 47: 1, 48: 1}",0.0034432457993694896,15.875,0.0034550306137861747,2.1401780969208703e+20,bad
emd-4913,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913.mrc,0.0107,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913_gt.mrc,8,24,4,1.9253021073482983,633615,"{1: 37469, 2: 19155, 3: 28813, 4: 8429, 5: 9798, 6: 24762, 7: 41137, 8: 19954, 9: 20745, 10: 47877, 11: 7984, 12: 7453, 13: 16070, 14: 21078, 15: 3260, 16: 15604, 17: 27833, 18: 17302, 19: 23665, 20: 15656, 21: 44803, 22: 69191, 23: 53510, 24: 52843}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: -1, 22: 1, 23: 1, 24: 1}",0.015535091704699393,10.5,0.018505306841354204,1.51561890059713e+20,bad
emd-4913,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913.mrc,0.0107,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913_gt.mrc,8,31,3,2.8849507307518296,633615,"{1: 20741, 2: 25736, 3: 8558, 4: 8429, 5: 9798, 6: 28813, 7: 24762, 8: 14687, 9: 12016, 10: 2509, 11: 12277, 12: 4171, 13: 11029, 14: 3502, 15: 10259, 16: 6149, 17: 26468, 18: 28947, 19: 45134, 20: 34593, 21: 25040, 22: 30042, 23: 7926, 24: 19496, 25: 12000, 26: 44757, 27: 45261, 28: 4938, 29: 18758, 30: 53510, 31: 34085}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 0, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1, 27: -1, 28: 1, 29: 1, 30: 1, 31: 1}",0.038305011283568564,11.625,0.04131300393738617,8.813037815805981e+19,bad
emd-4913,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913.mrc,0.0107,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913_gt.mrc,8,30,4,1.5033899822328087,633615,"{1: 19460, 2: 27017, 3: 8558, 4: 8429, 5: 9798, 6: 28813, 7: 24762, 8: 14687, 9: 12016, 10: 14786, 11: 3363, 12: 11837, 13: 11410, 14: 2351, 15: 6149, 16: 29747, 17: 28947, 18: 45134, 19: 31314, 20: 21798, 21: 30042, 22: 11168, 23: 19496, 24: 12458, 25: 44757, 26: 44803, 27: 4938, 28: 18758, 29: 53510, 30: 34085}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 0, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: -1, 27: 1, 28: 1, 29: 1, 30: 1}",0.039610261829662395,11.875,0.042620711244947235,8.813037815805981e+19,bad
emd-4913,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913.mrc,0.0107,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913_gt.mrc,8,48,4,1.1916698667497376,633615,"{1: 1879, 2: 1620, 3: 1632, 4: 7346, 5: 29080, 6: 19726, 7: 8429, 8: 17285, 9: 9798, 10: 11554, 11: 11528, 12: 14208, 13: 13208, 14: 2086, 15: 7573, 16: 4298, 17: 2051, 18: 2875, 19: 9588, 20: 6680, 21: 13299, 22: 6934, 23: 8802, 24: 26931, 25: 7453, 26: 7314, 27: 29613, 28: 22409, 29: 10584, 30: 26786, 31: 20661, 32: 22728, 33: 4651, 34: 6708, 35: 4269, 36: 19496, 37: 12458, 38: 44757, 39: 37383, 40: 9721, 41: 7420, 42: 10508, 43: 4938, 44: 6496, 45: 10145, 46: 33644, 47: 9802, 48: 26037}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: 1, 32: 1, 33: 1, 34: 1, 35: 1, 36: 1, 37: 1, 38: 1, 39: 0, 40: 1, 41: 1, 42: 1, 43: 1, 44: 1, 45: 1, 46: 1, 47: 1, 48: 1}",0.0034432457993694896,16.375,0.0034550306137861747,2.1401780969208703e+20,bad
emd-4913,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913.mrc,0.0107,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913_gt.mrc,8,24,4,1.88357552006891,633615,"{1: 37469, 2: 19155, 3: 28813, 4: 8429, 5: 9798, 6: 24762, 7: 43106, 8: 17985, 9: 20745, 10: 47877, 11: 7984, 12: 7453, 13: 16070, 14: 21078, 15: 3260, 16: 15604, 17: 27833, 18: 17302, 19: 23665, 20: 15656, 21: 44803, 22: 69191, 23: 53510, 24: 52843}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: -1, 22: 1, 23: 1, 24: 1}",0.015694647674516986,10.625,0.019060630026823542,1.1550269374326427e+20,bad
emd-4913,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913.mrc,0.0107,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913_gt.mrc,8,8,4,2.9590476928740523,633615,"{1: 55035, 2: 180350, 3: 123342, 4: 62355, 5: 49695, 6: 57261, 7: 72268, 8: 34085}","{1: 1, 2: 1, 3: 0, 4: 1, 5: 1, 6: -2, 7: 1, 8: 1}",0.07985384120046105,4.375,0.14583214009547896,1.6426879640833884e+20,bad
emd-4913,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913.mrc,0.0107,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913_gt.mrc,8,24,4,1.6675238516317497,633615,"{1: 10669, 2: 29395, 3: 14971, 4: 8429, 5: 28813, 6: 10663, 7: 23897, 8: 18931, 9: 16319, 10: 23072, 11: 44793, 12: 41554, 13: 33540, 14: 31314, 15: 32966, 16: 29062, 17: 19496, 18: 15656, 19: 49695, 20: 44803, 21: 18758, 22: 19866, 23: 33644, 24: 34085}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 0, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: -1, 21: 1, 22: 1, 23: 1, 24: 1}",0.037539044688766725,10.0,0.04071120858282994,6.738792417429815e+19,bad
emd-4913,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913.mrc,0.0107,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913_gt.mrc,8,8,4,2.718457917152904,633615,"{1: 56152, 2: 146381, 3: 79024, 4: 83445, 5: 36584, 6: 69191, 7: 57261, 8: 106353}","{1: 1, 2: 1, 3: 1, 4: 0, 5: 1, 6: 1, 7: -2, 8: 0}",0.11744248460162841,5.125,0.24567644078077217,1.174820257794936e+20,bad
emd-4913,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913.mrc,0.0107,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4913_gt.mrc,8,14,4,2.505111595424994,633615,"{1: 56152, 2: 23006, 3: 37242, 4: 77680, 5: 120071, 6: 22728, 7: 7453, 8: 30804, 9: 26450, 10: 44757, 11: 57261, 12: 24434, 13: 53510, 14: 52843}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: -2, 12: 1, 13: 1, 14: 1}",0.0256596320622153,6.5,0.06799963328629616,1.923915242814539e+20,bad
emd-4940,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940_gt.mrc,7,54,3,2.6784237103680515,603919,"{1: 12565, 2: 1644, 3: 297, 4: 840, 5: 10211, 6: 5198, 7: 14005, 8: 6790, 9: 17334, 10: 14343, 11: 4552, 12: 4802, 13: 15678, 14: 5778, 15: 892, 16: 2726, 17: 14588, 18: 26012, 19: 3586, 20: 3764, 21: 1986, 22: 8269, 23: 18472, 24: 31967, 25: 5298, 26: 28328, 27: 11964, 28: 34967, 29: 9397, 30: 11112, 31: 9128, 32: 7933, 33: 3499, 34: 24731, 35: 4437, 36: 7124, 37: 12614, 38: 3560, 39: 1358, 41: 15373, 42: 6940, 43: 5892, 44: 19099, 45: 3068, 46: 6606, 47: 8847, 48: 25674, 49: 8370, 50: 37907, 51: 11098, 52: 8490, 53: 28986, 54: 24642, 55: 28687}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 0, 6: 1, 7: -1, 8: 1, 9: 0, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 0, 18: 0, 19: 1, 20: 1, 21: 1, 22: 1, 23: 0, 24: 1, 25: 1, 26: 0, 27: 1, 28: 1, 29: 1, 30: 0, 31: 1, 32: 1, 33: 1, 34: 0, 35: 1, 36: 1, 37: 1, 38: 1, 39: 1, 41: 1, 42: 1, 43: 1, 44: 1, 45: 1, 46: 1, 47: 0, 48: 0, 49: 1, 50: 0, 51: 1, 52: 1, 53: -2, 54: 1, 55: 0}",0.0022580442827573226,22.857142857142858,0.0022689742975633737,2.93027996497612e+20,bad
emd-4940,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940_gt.mrc,7,31,4,1.791237999371599,603919,"{1: 111, 2: 12086, 3: 18666, 4: 14513, 5: 4763, 6: 17843, 7: 13445, 8: 3147, 9: 31728, 10: 24970, 11: 38726, 12: 2937, 13: 9056, 14: 19836, 15: 30456, 16: 41120, 17: 39023, 18: 20722, 19: 38254, 20: 5570, 21: 12646, 22: 25707, 23: 20739, 24: 16592, 25: 4441, 26: 37614, 27: 39019, 28: 22916, 29: 7552, 30: 36306, 31: 30924}","{1: 1, 2: 1, 3: 0, 4: 1, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0, 10: 1, 11: 0, 12: 1, 13: 0, 14: 1, 15: 0, 16: 0, 17: 1, 18: 1, 19: 0, 20: 1, 21: 1, 22: 0, 23: 1, 24: 1, 25: 1, 26: 0, 27: 0, 28: -2, 29: 1, 30: 0, 31: 1}",0.0017520709458216457,16.285714285714285,0.0058064401665301885,2.4854143937844625e+20,bad
emd-4940,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940_gt.mrc,7,45,4,1.4428480024950991,603919,"{1: 563, 2: 1730, 3: 570, 4: 10211, 5: 11747, 6: 6773, 7: 18378, 8: 19359, 9: 6671, 10: 6257, 11: 8335, 12: 5718, 13: 21256, 14: 3728, 15: 12194, 16: 35759, 17: 2833, 18: 19753, 19: 9349, 20: 22459, 21: 27411, 22: 2383, 23: 8411, 24: 30592, 25: 9245, 26: 18940, 27: 1268, 28: 3499, 29: 4570, 30: 15580, 31: 34608, 32: 12698, 33: 12870, 34: 14347, 35: 15383, 36: 7900, 37: 8244, 38: 9304, 39: 33447, 40: 8370, 41: 35797, 42: 11568, 43: 22323, 44: 32671, 45: 36356}","{1: 1, 2: 1, 3: 1, 4: 0, 5: 1, 6: 1, 7: -2, 8: 0, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 0, 16: 0, 17: 1, 18: 0, 19: 1, 20: 1, 21: 0, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: 0, 32: 1, 33: 1, 34: 1, 35: 1, 36: 1, 37: 0, 38: 1, 39: 0, 40: 1, 41: 1, 42: 1, 43: -3, 44: -1, 45: 1}",0.0005949524142038497,20.0,0.0005980295355463443,2.4817471769450322e+20,bad
emd-4940,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940_gt.mrc,7,6,4,2.987537138404109,603919,"{1: 154064, 2: 9381, 3: 156968, 4: 17134, 5: 227229, 6: 76652}","{1: -8, 2: 1, 3: -1, 4: 1, 5: -9, 6: -1}",0.12684404070063146,4.571428571428571,0.288087558301085,6.660051803230557e+19,bad
emd-4940,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940_gt.mrc,7,19,4,2.576433282247019,603919,"{1: 840, 2: 60089, 3: 2532, 4: 40368, 5: 35076, 6: 25033, 7: 29584, 8: 10394, 9: 54223, 10: 9354, 11: 21570, 12: 7215, 13: 38231, 14: 10985, 15: 6142, 16: 94432, 17: 71160, 18: 75607, 19: 48593}","{1: 1, 2: -4, 3: 1, 4: 0, 5: 0, 6: 1, 7: -1, 8: 1, 9: 0, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: -2, 17: -1, 18: -3, 19: 1}",0.027358844162392544,11.142857142857142,0.040353527804839404,3.511353690040722e+20,bad
emd-4940,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940_gt.mrc,7,54,3,2.3847437517962478,603919,"{1: 1644, 2: 450, 3: 1194, 4: 840, 5: 10211, 6: 14859, 7: 13852, 8: 2593, 9: 6477, 10: 14343, 11: 8034, 12: 13503, 13: 10457, 14: 17909, 15: 27265, 16: 2532, 17: 4005, 18: 7788, 19: 29174, 20: 22949, 21: 19733, 22: 3351, 23: 2855, 24: 28358, 25: 31796, 26: 5384, 27: 5078, 28: 10505, 29: 5467, 30: 9440, 31: 7174, 32: 25212, 33: 10657, 34: 10557, 35: 7124, 36: 10147, 37: 5273, 38: 8516, 39: 11585, 40: 25918, 41: 8847, 42: 21506, 43: 7072, 44: 8370, 45: 38128, 46: 2657, 47: 7065, 48: 28700, 49: 7531, 50: 3957, 51: 16171, 52: 24600, 53: 9405, 54: 3210}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 0, 6: -1, 7: 0, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 0, 15: 0, 16: 1, 17: 1, 18: 1, 19: -1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 0, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: 1, 32: 0, 33: 1, 34: 1, 35: 1, 36: 1, 37: 1, 38: 1, 39: 1, 40: 1, 41: 0, 42: 0, 43: 1, 44: 1, 45: 0, 46: 1, 47: 1, 48: 0, 49: 1, 50: 0, 51: 1, 52: 1, 53: 1, 54: 1}",0.0,23.0,0.0,3.440248285638295e+20,bad
emd-4940,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940_gt.mrc,7,24,4,1.9790522365878254,603919,"{1: 8721, 2: 40544, 3: 24599, 4: 6658, 5: 17392, 6: 24552, 7: 15901, 8: 13071, 9: 51918, 10: 13421, 11: 17548, 12: 29074, 13: 55705, 14: 24543, 15: 38999, 16: 38353, 17: 19237, 18: 19569, 19: 44710, 20: 53598, 21: 7552, 22: 6023, 23: 18874, 24: 50866}","{1: 1, 2: -4, 3: 0, 4: 1, 5: 1, 6: 1, 7: 0, 8: 0, 9: 0, 10: 1, 11: 1, 12: 0, 13: 1, 14: 0, 15: 0, 16: 0, 17: 1, 18: 1, 19: 0, 20: 0, 21: 1, 22: 1, 23: 0, 24: 1}",0.056087859961793315,14.142857142857142,0.0670368055576952,2.0721319234081787e+20,bad
emd-4940,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940_gt.mrc,7,47,3,2.990771759112713,603919,"{1: 563, 2: 1730, 3: 570, 4: 10211, 5: 11747, 6: 4168, 7: 18378, 8: 19359, 9: 6671, 10: 7874, 11: 8335, 12: 5718, 13: 21256, 14: 3728, 15: 11731, 16: 38250, 17: 2908, 18: 19753, 19: 9381, 20: 22521, 21: 28179, 22: 2497, 23: 8411, 24: 29253, 25: 9245, 26: 16708, 27: 1268, 28: 3499, 29: 3413, 30: 15580, 31: 1339, 32: 23794, 33: 10676, 34: 12698, 35: 13721, 36: 12870, 37: 18004, 38: 11176, 39: 8244, 40: 9304, 41: 29643, 42: 8370, 43: 35671, 44: 14736, 45: 22323, 46: 29580, 47: 36374}","{1: 1, 2: 1, 3: 1, 4: 0, 5: 1, 6: 1, 7: -2, 8: 0, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 0, 16: 0, 17: 1, 18: 0, 19: 1, 20: 1, 21: 0, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: 1, 32: 1, 33: 1, 34: 1, 35: 1, 36: 1, 37: 1, 38: 1, 39: 0, 40: 1, 41: 1, 42: 1, 43: 1, 44: 1, 45: -3, 46: -1, 47: 1}",0.0005949524142038497,20.571428571428573,0.0005980295355463443,2.4649873526174604e+20,bad
emd-4940,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940_gt.mrc,7,37,4,1.6068130391360165,603919,"{1: 990, 2: 563, 3: 570, 4: 17818, 5: 8308, 6: 17388, 7: 17843, 8: 1516, 9: 5718, 10: 3567, 11: 29944, 12: 15006, 13: 26238, 14: 4484, 15: 37854, 16: 7909, 17: 22258, 18: 29898, 19: 11317, 20: 30592, 21: 16307, 22: 14394, 23: 13614, 24: 33659, 25: 14976, 26: 22472, 27: 22416, 28: 3375, 29: 29192, 30: 3664, 31: 32319, 32: 9288, 33: 24659, 34: 5978, 35: 34931, 36: 42202, 37: 28201}","{1: 1, 2: 1, 3: 1, 4: 1, 5: -1, 6: -2, 7: 0, 8: 1, 9: 1, 10: 1, 11: 0, 12: 1, 13: 1, 14: 1, 15: 0, 16: 0, 17: 1, 18: 0, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 0, 25: 1, 26: 0, 27: 1, 28: 1, 29: 1, 30: 1, 31: 1, 32: 1, 33: 1, 34: 1, 35: -4, 36: -1, 37: 1}",0.0010773522509523925,17.0,0.0010831583387634542,2.051891459940025e+20,bad
emd-4940,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4940_gt.mrc,7,54,4,1.317901142594221,603919,"{1: 12565, 2: 1644, 3: 297, 4: 840, 5: 10211, 6: 5198, 7: 14005, 8: 7787, 9: 16337, 10: 14343, 11: 4552, 12: 5854, 13: 15678, 14: 5778, 15: 892, 16: 2726, 17: 13536, 18: 26012, 19: 3586, 20: 3764, 21: 1986, 22: 8269, 23: 18472, 24: 31223, 25: 5298, 26: 27289, 27: 11964, 28: 34967, 29: 9397, 30: 11112, 31: 9128, 32: 7933, 33: 3499, 34: 24731, 35: 6220, 36: 7124, 37: 12614, 38: 3560, 39: 1358, 41: 15066, 42: 6940, 43: 5892, 44: 19433, 45: 1085, 46: 7388, 47: 8847, 48: 27657, 49: 8370, 50: 38232, 51: 8024, 52: 6914, 53: 28968, 54: 24622, 55: 32241}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 0, 6: 1, 7: -1, 8: 1, 9: 0, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 0, 18: 0, 19: 1, 20: 1, 21: 1, 22: 1, 23: 0, 24: 1, 25: 1, 26: 0, 27: 1, 28: 1, 29: 1, 30: 0, 31: 1, 32: 1, 33: 1, 34: 0, 35: 1, 36: 1, 37: 1, 38: 1, 39: 1, 41: 1, 42: 1, 43: 1, 44: 1, 45: 1, 46: 1, 47: 0, 48: 0, 49: 1, 50: 0, 51: 1, 52: 1, 53: -2, 54: 1, 55: 0}",0.0022580442827573226,22.714285714285715,0.0022689742975633737,2.93027996497612e+20,bad
emd-4975,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975.mrc,0.035,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975_gt.mrc,7,4,4,2.93148067336847,502042,"{1: 30371, 2: 114653, 3: 52176, 4: 151458}","{1: 0, 2: -32, 3: -30, 4: -67}",0.11478859369330056,1.7142857142857142,0.3117918547640008,7.535680245066449e+19,bad
emd-4975,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975.mrc,0.035,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975_gt.mrc,7,9,4,2.386716692297414,502042,"{1: 30371, 2: 43620, 3: 23633, 4: 40827, 5: 6871, 6: 11389, 7: 40840, 8: 107062, 9: 44045}","{1: 0, 2: -11, 3: -3, 4: -8, 5: 1, 6: -2, 7: -28, 8: -40, 9: -25}",0.029345156533621804,2.857142857142857,0.05249775666274344,1.6879748751934754e+20,bad
emd-4975,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975.mrc,0.035,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975_gt.mrc,7,27,3,2.600453935166863,502042,"{1: 10429, 2: 19942, 3: 27097, 4: 3831, 5: 7400, 6: 5621, 7: 22502, 8: 3680, 9: 12510, 10: 3187, 11: 1434, 12: 13896, 13: 13036, 14: 2400, 15: 1362, 16: 8535, 17: 16124, 18: 32478, 19: 24867, 20: 31482, 21: 5391, 22: 18027, 23: 2988, 24: 5148, 25: 43631, 26: 6363, 27: 5297}","{1: 1, 2: 0, 3: -7, 4: 1, 5: 1, 6: 1, 7: -3, 8: 1, 9: 1, 10: 1, 11: 1, 12: 0, 13: -1, 14: 1, 15: 1, 16: 0, 17: -8, 18: -6, 19: -14, 20: -8, 21: 0, 22: -6, 23: 1, 24: 1, 25: -25, 26: -1, 27: 1}",0.0,7.285714285714286,0.0,2.169133025667986e+20,bad
emd-4975,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975.mrc,0.035,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975_gt.mrc,7,20,3,2.896349663219799,502042,"{1: 10429, 2: 19942, 3: 27097, 4: 14207, 5: 23833, 6: 5902, 7: 6368, 8: 4460, 9: 32786, 10: 5042, 11: 1820, 12: 4404, 13: 19114, 14: 33060, 15: 21796, 16: 30043, 17: 29227, 18: 1959, 19: 13431, 20: 43738}","{1: 1, 2: 0, 3: -7, 4: -2, 5: -4, 6: 1, 7: 0, 8: 1, 9: -8, 10: 1, 11: 0, 12: 1, 13: -11, 14: -6, 15: -13, 16: -6, 17: -11, 18: 1, 19: -4, 20: -25}",0.0,5.428571428571429,0.0,2.2396207935500875e+20,bad
emd-4975,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975.mrc,0.035,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975_gt.mrc,7,12,4,1.924025366311996,502042,"{1: 30371, 2: 66607, 3: 7671, 4: 24239, 5: 22885, 6: 11796, 7: 12556, 8: 18595, 9: 21428, 10: 13630, 11: 74681, 12: 44199}","{1: 0, 2: -16, 3: 0, 4: -4, 5: -7, 6: -4, 7: -5, 8: -4, 9: -13, 10: 0, 11: -32, 12: -25}",0.03600831158856265,3.5714285714285716,0.0795405485241655,2.0081229052757374e+20,bad
emd-4975,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975.mrc,0.035,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975_gt.mrc,7,11,4,1.9692119240318713,502042,"{1: 30371, 2: 78826, 3: 31910, 4: 10666, 5: 11796, 6: 12550, 7: 21434, 8: 18595, 9: 13630, 10: 74681, 11: 44199}","{1: 0, 2: -18, 3: -7, 4: -1, 5: -4, 6: -5, 7: -13, 8: -4, 9: 0, 10: -32, 11: -25}",0.047765456156544685,3.2857142857142856,0.11059193436881871,1.6555296567351476e+20,bad
emd-4975,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975.mrc,0.035,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4975_gt.mrc,7,11,4,2.0405088028011757,502042,"{1: 30371, 2: 78826, 3: 31910, 4: 10666, 5: 11858, 6: 12488, 7: 20098, 8: 18651, 9: 13630, 10: 74625, 11: 45535}","{1: 0, 2: -18, 3: -7, 4: -1, 5: -4, 6: -5, 7: -11, 8: -4, 9: 0, 10: -32, 11: -25}",0.047765456156544685,3.2857142857142856,0.11059193436881871,1.6469342151606236e+20,bad
