id,map_path,contourLevel,subunit,tagged_path,number_points,tagged_points_path,chain_label
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,10,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_J.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_10.npy,10
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,11,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_K.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_11.npy,11
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,12,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_L.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_12.npy,12
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,13,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_M.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_13.npy,13
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,14,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_N.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_14.npy,14
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_O.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_15.npy,15
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,16,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_P.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_16.npy,16
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,17,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_Q.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_17.npy,17
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,18,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_R.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_18.npy,18
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,19,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_S.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_19.npy,19
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,20,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_T.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_20.npy,20
emd-5423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423.mrc,0.284,21,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_5423_U.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-5423_21.npy,21
emd-6979,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_6979.mrc,2,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_6979_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-6979_1.npy,1
emd-6979,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_6979.mrc,2,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_6979_M.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-6979_2.npy,2
emd-6979,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_6979.mrc,2,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_6979_N.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-6979_3.npy,3
emd-7065,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7065.mrc,0.014,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7065_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7065_1.npy,1
emd-7065,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7065.mrc,0.014,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7065_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7065_2.npy,2
emd-7090,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7090.mrc,0.017,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7090_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7090_1.npy,1
emd-7090,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7090.mrc,0.017,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7090_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7090_2.npy,2
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_I.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_1.npy,1
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_J.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_2.npy,2
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_K.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_3.npy,3
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_L.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_4.npy,4
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_M.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_5.npy,5
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_N.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_6.npy,6
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,7,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_7.npy,7
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,8,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_8.npy,8
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,9,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_9.npy,9
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,10,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_10.npy,10
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,11,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_E.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_11.npy,11
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,12,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_F.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_12.npy,12
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,13,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_G.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_13.npy,13
emd-7117,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117.mrc,5.8,14,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_7117_H.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-7117_14.npy,14
emd-8106,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8106.mrc,0.075,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8106_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8106_1.npy,1
emd-8106,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8106.mrc,0.075,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8106_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8106_2.npy,2
emd-8106,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8106.mrc,0.075,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8106_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8106_3.npy,3
emd-8106,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8106.mrc,0.075,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8106_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8106_4.npy,4
emd-8300,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300.mrc,2,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8300_1.npy,1
emd-8300,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300.mrc,2,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8300_2.npy,2
emd-8300,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300.mrc,2,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8300_3.npy,3
emd-8300,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300.mrc,2,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8300_4.npy,4
emd-8300,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300.mrc,2,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300_E.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8300_5.npy,5
emd-8300,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300.mrc,2,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300_F.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8300_6.npy,6
emd-8300,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300.mrc,2,7,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300_G.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8300_7.npy,7
emd-8300,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300.mrc,2,8,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300_H.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8300_8.npy,8
emd-8300,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300.mrc,2,9,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8300_I.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8300_9.npy,9
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_1.npy,1
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_2.npy,2
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_3.npy,3
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_4.npy,4
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_E.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_5.npy,5
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_F.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_6.npy,6
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,7,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_G.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_7.npy,7
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,8,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_H.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_8.npy,8
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,9,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_I.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_9.npy,9
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,10,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_J.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_10.npy,10
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,11,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_K.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_11.npy,11
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,12,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_L.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_12.npy,12
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,13,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_M.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_13.npy,13
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,14,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_N.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_14.npy,14
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_O.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_15.npy,15
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,16,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_P.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_16.npy,16
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,17,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_Q.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_17.npy,17
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,18,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_R.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_18.npy,18
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,19,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_S.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_19.npy,19
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,20,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_T.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_20.npy,20
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,21,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_U.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_21.npy,21
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,22,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_V.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_22.npy,22
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,23,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_W.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_23.npy,23
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,24,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_X.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_24.npy,24
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,25,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_Y.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_25.npy,25
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,26,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_Z.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_26.npy,26
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,27,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_a.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_27.npy,27
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,28,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_b.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_28.npy,28
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,29,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_c.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_29.npy,29
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,30,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_d.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_30.npy,30
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,31,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_e.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_31.npy,31
emd-8336,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336.mrc,0.0015,32,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8336_f.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8336_32.npy,32
emd-8474,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8474.mrc,3.8,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8474_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8474_1.npy,1
emd-8474,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8474.mrc,3.8,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8474_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8474_2.npy,2
emd-8474,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8474.mrc,3.8,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8474_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8474_3.npy,3
emd-8474,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8474.mrc,3.8,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8474_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8474_4.npy,4
emd-8528,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8528.mrc,0.105,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8528_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8528_1.npy,1
emd-8528,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8528.mrc,0.105,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8528_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8528_2.npy,2
emd-8528,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8528.mrc,0.105,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8528_E.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8528_3.npy,3
emd-8528,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8528.mrc,0.105,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8528_F.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8528_4.npy,4
emd-8528,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8528.mrc,0.105,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8528_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8528_6.npy,6
emd-8678,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678.mrc,0.003,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678_G.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8678_1.npy,1
emd-8678,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678.mrc,0.003,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8678_2.npy,2
emd-8678,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678.mrc,0.003,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8678_3.npy,3
emd-8678,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678.mrc,0.003,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8678_4.npy,4
emd-8678,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678.mrc,0.003,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678_E.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8678_5.npy,5
emd-8678,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678.mrc,0.003,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678_F.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8678_6.npy,6
emd-8678,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678.mrc,0.003,7,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8678_7.npy,7
emd-8678,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678.mrc,0.003,8,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8678_f.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8678_8.npy,8
emd-8680,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680.mrc,0.004,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680_G.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8680_1.npy,1
emd-8680,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680.mrc,0.004,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8680_2.npy,2
emd-8680,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680.mrc,0.004,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8680_3.npy,3
emd-8680,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680.mrc,0.004,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8680_4.npy,4
emd-8680,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680.mrc,0.004,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680_E.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8680_5.npy,5
emd-8680,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680.mrc,0.004,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680_F.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8680_6.npy,6
emd-8680,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680.mrc,0.004,7,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8680_7.npy,7
emd-8680,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680.mrc,0.004,8,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8680_f.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8680_8.npy,8
emd-8682,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682.mrc,0.004,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682_G.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8682_1.npy,1
emd-8682,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682.mrc,0.004,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8682_2.npy,2
emd-8682,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682.mrc,0.004,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8682_3.npy,3
emd-8682,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682.mrc,0.004,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8682_4.npy,4
emd-8682,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682.mrc,0.004,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682_E.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8682_5.npy,5
emd-8682,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682.mrc,0.004,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682_F.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8682_6.npy,6
emd-8682,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682.mrc,0.004,7,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_8682_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-8682_7.npy,7
